ID Commune;nb_faits;Année
88200;0.0;2021
88200;0.0;2016
88201;0.0;2021
88201;0.0;2016
88202;0.0;2021
88202;0.0;2016
88203;0.0;2021
88203;0.0;2016
88205;0.0;2021
88205;0.0;2016
88206;11.0;2021
88206;0.0;2016
88208;0.0;2021
88208;0.0;2016
88209;281.0;2021
88209;336.0;2016
88210;0.0;2021
88210;0.0;2016
88212;0.0;2021
88212;0.0;2016
88213;0.0;2021
88213;0.0;2016
88214;0.0;2021
88214;0.0;2016
88215;0.0;2021
88215;0.0;2016
88216;0.0;2021
88216;0.0;2016
88218;33.0;2021
88218;24.0;2016
88219;0.0;2021
88219;0.0;2016
88220;0.0;2021
88220;0.0;2016
88221;0.0;2021
88221;0.0;2016
88222;0.0;2021
88222;0.0;2016
88223;0.0;2021
88223;0.0;2016
88224;0.0;2021
88224;0.0;2016
88225;15.0;2021
88225;0.0;2016
88226;0.0;2021
88226;0.0;2016
88227;0.0;2021
88227;0.0;2016
88228;0.0;2021
88228;0.0;2016
88229;0.0;2021
88229;0.0;2016
88230;0.0;2021
88230;0.0;2016
88231;0.0;2021
88231;0.0;2016
88232;0.0;2021
88232;0.0;2016
88233;0.0;2021
88233;0.0;2016
88236;0.0;2021
88236;0.0;2016
88237;0.0;2021
88237;0.0;2016
88238;0.0;2021
88238;0.0;2016
88239;0.0;2021
88239;0.0;2016
88240;0.0;2021
88240;0.0;2016
88241;0.0;2021
88241;0.0;2016
88242;0.0;2021
88242;0.0;2016
88243;0.0;2021
88243;0.0;2016
88244;0.0;2021
88244;0.0;2016
88245;0.0;2021
88245;0.0;2016
88246;0.0;2021
88246;0.0;2016
88247;0.0;2021
88247;9.0;2016
88248;0.0;2021
88248;0.0;2016
88249;0.0;2021
88249;0.0;2016
88250;0.0;2021
88250;0.0;2016
88251;9.0;2021
88251;7.0;2016
88252;0.0;2021
88252;0.0;2016
88253;14.0;2021
88253;30.0;2016
88254;0.0;2021
88254;0.0;2016
88255;0.0;2021
88255;0.0;2016
88256;0.0;2021
88256;0.0;2016
88257;0.0;2021
88257;0.0;2016
88258;0.0;2021
88258;10.0;2016
88259;0.0;2021
88259;0.0;2016
88260;0.0;2021
88260;0.0;2016
88261;0.0;2021
88261;0.0;2016
88262;5.0;2021
88262;0.0;2016
88263;0.0;2021
88263;0.0;2016
88264;0.0;2021
88264;0.0;2016
88265;0.0;2021
88265;0.0;2016
88266;0.0;2021
88266;0.0;2016
88267;0.0;2021
88267;0.0;2016
88268;0.0;2021
88268;0.0;2016
88269;0.0;2021
88269;0.0;2016
88270;50.0;2021
88270;31.0;2016
88271;0.0;2021
88271;0.0;2016
88272;0.0;2021
88272;0.0;2016
88273;0.0;2021
88273;0.0;2016
88274;0.0;2021
88274;0.0;2016
88275;0.0;2021
88275;0.0;2016
88276;0.0;2021
88276;0.0;2016
88277;0.0;2021
88277;0.0;2016
88278;0.0;2021
88278;0.0;2016
88279;0.0;2021
88279;0.0;2016
88280;0.0;2021
88280;0.0;2016
88281;0.0;2021
88281;0.0;2016
88283;0.0;2021
88283;0.0;2016
88284;0.0;2021
88284;0.0;2016
88285;0.0;2021
88285;0.0;2016
88286;0.0;2021
88286;0.0;2016
88287;0.0;2021
88287;0.0;2016
88288;0.0;2021
88288;0.0;2016
88289;0.0;2021
88289;5.0;2016
88290;0.0;2021
88290;0.0;2016
88291;0.0;2021
88291;0.0;2016
88292;0.0;2021
88292;6.0;2016
88293;0.0;2021
88293;0.0;2016
88294;0.0;2021
88294;0.0;2016
88295;0.0;2021
88295;0.0;2016
88296;0.0;2021
88296;0.0;2016
88297;0.0;2021
88297;0.0;2016
88298;0.0;2021
88298;0.0;2016
88299;0.0;2021
88299;0.0;2016
88300;0.0;2021
88300;0.0;2016
88301;0.0;2021
88301;0.0;2016
88302;0.0;2021
88302;0.0;2016
88303;0.0;2021
88303;0.0;2016
88304;214.0;2021
88304;303.0;2016
88305;0.0;2021
88305;0.0;2016
88306;0.0;2021
88306;0.0;2016
88307;0.0;2021
88307;0.0;2016
88308;0.0;2021
88308;0.0;2016
88309;0.0;2021
88309;0.0;2016
88310;5.0;2021
88310;7.0;2016
88311;0.0;2021
88311;0.0;2016
88312;0.0;2021
88312;0.0;2016
88313;0.0;2021
88313;0.0;2016
88314;0.0;2021
88314;0.0;2016
88315;0.0;2021
88315;0.0;2016
88316;0.0;2021
88316;0.0;2016
88317;0.0;2021
88317;0.0;2016
88318;0.0;2021
88318;0.0;2016
88319;66.0;2021
88319;74.0;2016
88320;0.0;2021
88320;0.0;2016
88321;388.0;2021
88321;286.0;2016
88322;0.0;2021
88322;0.0;2016
88324;0.0;2021
88324;0.0;2016
88325;0.0;2021
88325;0.0;2016
88326;0.0;2021
88326;0.0;2016
88327;16.0;2021
88327;49.0;2016
88328;0.0;2021
88328;0.0;2016
88330;0.0;2021
88330;0.0;2016
88331;0.0;2021
88331;0.0;2016
88332;0.0;2021
88332;0.0;2016
88333;0.0;2021
88333;0.0;2016
88334;0.0;2021
88334;0.0;2016
88335;0.0;2021
88335;0.0;2016
88336;0.0;2021
88336;0.0;2016
88338;0.0;2021
88338;0.0;2016
88340;0.0;2021
88340;0.0;2016
88341;0.0;2021
88341;0.0;2016
88342;0.0;2021
88342;0.0;2016
88343;0.0;2021
88343;0.0;2016
88344;0.0;2021
88344;0.0;2016
88345;0.0;2021
88345;0.0;2016
88346;0.0;2021
88346;6.0;2016
88347;0.0;2021
88347;0.0;2016
88348;0.0;2021
88348;0.0;2016
88349;13.0;2021
88349;5.0;2016
88350;0.0;2021
88350;0.0;2016
88351;7.0;2021
88351;11.0;2016
88352;0.0;2021
88352;0.0;2016
88353;0.0;2021
88353;0.0;2016
88354;0.0;2021
88354;0.0;2016
88355;0.0;2021
88355;12.0;2016
88356;0.0;2021
88356;0.0;2016
88357;0.0;2021
88357;0.0;2016
88358;31.0;2021
88358;32.0;2016
88359;0.0;2021
88359;0.0;2016
88360;0.0;2021
88360;0.0;2016
88361;0.0;2021
88361;5.0;2016
88362;0.0;2021
88362;0.0;2016
88363;0.0;2021
88363;0.0;2016
88364;0.0;2021
88364;0.0;2016
88365;0.0;2021
88365;0.0;2016
88366;0.0;2021
88366;0.0;2016
88367;253.0;2021
88367;257.0;2016
88368;0.0;2021
88368;0.0;2016
88369;7.0;2021
88369;11.0;2016
88370;0.0;2021
88370;0.0;2016
88371;0.0;2021
88371;0.0;2016
88372;273.0;2021
88372;236.0;2016
88373;0.0;2021
88373;0.0;2016
88374;0.0;2021
88374;0.0;2016
88375;0.0;2021
88375;0.0;2016
88376;0.0;2021
88376;0.0;2016
88377;0.0;2021
88377;0.0;2016
88378;0.0;2021
88378;0.0;2016
88379;0.0;2021
88379;0.0;2016
88380;0.0;2021
88380;0.0;2016
88381;0.0;2021
88381;0.0;2016
88382;0.0;2021
88382;0.0;2016
88383;289.0;2021
88383;352.0;2016
88385;0.0;2021
88385;0.0;2016
88386;0.0;2021
88386;0.0;2016
88387;0.0;2021
88387;0.0;2016
88388;0.0;2021
88388;0.0;2016
88389;0.0;2021
88389;0.0;2016
88390;6.0;2021
88390;10.0;2016
88391;5.0;2021
88391;9.0;2016
88393;0.0;2021
88393;0.0;2016
88394;0.0;2021
88394;0.0;2016
88395;0.0;2021
88395;0.0;2016
88398;0.0;2021
88398;0.0;2016
88399;0.0;2021
88399;0.0;2016
88400;0.0;2021
88400;0.0;2016
88401;0.0;2021
88401;0.0;2016
88402;0.0;2021
88402;0.0;2016
88403;0.0;2021
88403;0.0;2016
88404;0.0;2021
88404;0.0;2016
88406;0.0;2021
88406;0.0;2016
88407;0.0;2021
88407;0.0;2016
88408;24.0;2021
88408;67.0;2016
88409;19.0;2021
88409;13.0;2016
88410;0.0;2021
88410;0.0;2016
88411;0.0;2021
88411;0.0;2016
88412;0.0;2021
88412;0.0;2016
88413;1069.0;2021
88413;960.0;2016
88415;78.0;2021
88415;90.0;2016
88416;0.0;2021
88416;0.0;2016
88417;0.0;2021
88417;0.0;2016
88418;0.0;2021
88418;0.0;2016
88419;0.0;2021
88419;0.0;2016
88421;0.0;2021
88421;0.0;2016
88423;0.0;2021
88423;6.0;2016
88424;25.0;2021
88424;25.0;2016
88425;0.0;2021
88425;0.0;2016
88426;0.0;2021
88426;6.0;2016
88427;0.0;2021
88427;0.0;2016
88428;17.0;2021
88428;9.0;2016
88429;21.0;2021
88429;57.0;2016
88430;0.0;2021
88430;0.0;2016
88431;0.0;2021
88431;0.0;2016
88432;0.0;2021
88432;0.0;2016
88433;0.0;2021
88433;0.0;2016
88434;0.0;2021
88434;0.0;2016
88435;0.0;2021
88435;0.0;2016
88436;0.0;2021
88436;0.0;2016
88437;0.0;2021
88437;0.0;2016
88438;0.0;2021
88438;0.0;2016
88439;0.0;2021
88439;0.0;2016
88440;36.0;2021
88440;36.0;2016
88441;0.0;2021
88441;0.0;2016
88442;0.0;2021
88442;0.0;2016
88443;0.0;2021
88443;0.0;2016
88444;0.0;2021
88444;0.0;2016
88445;35.0;2021
88445;17.0;2016
88446;0.0;2021
88446;0.0;2016
88447;36.0;2021
88447;19.0;2016
88448;0.0;2021
88448;0.0;2016
88449;0.0;2021
88449;0.0;2016
88450;0.0;2021
88450;0.0;2016
88451;21.0;2021
88451;61.0;2016
88452;0.0;2021
88452;0.0;2016
88453;0.0;2021
88453;0.0;2016
88454;0.0;2021
88454;0.0;2016
88455;0.0;2021
88455;0.0;2016
88456;0.0;2021
88456;0.0;2016
88457;0.0;2021
88457;0.0;2016
88458;0.0;2021
88458;0.0;2016
88459;0.0;2021
88459;0.0;2016
88460;0.0;2021
88460;0.0;2016
88461;0.0;2021
88461;0.0;2016
88462;0.0;2021
88462;0.0;2016
88463;0.0;2021
88463;0.0;2016
88464;0.0;2021
88464;0.0;2016
88465;311.0;2021
88465;315.0;2016
88466;0.0;2021
88466;0.0;2016
88467;0.0;2021
88467;0.0;2016
88468;89.0;2021
88468;59.0;2016
88469;0.0;2021
88469;0.0;2016
88470;8.0;2021
88470;0.0;2016
88471;0.0;2021
88471;0.0;2016
88472;0.0;2021
88472;0.0;2016
88473;0.0;2021
88473;0.0;2016
88474;0.0;2021
88474;0.0;2016
88475;0.0;2021
88475;0.0;2016
88476;0.0;2021
88476;0.0;2016
88477;0.0;2021
88477;0.0;2016
88478;0.0;2021
88478;0.0;2016
88479;0.0;2021
88479;0.0;2016
88480;0.0;2021
88480;0.0;2016
88481;18.0;2021
88481;0.0;2016
88482;0.0;2021
88482;0.0;2016
88483;0.0;2021
88483;25.0;2016
88484;0.0;2021
88484;0.0;2016
88485;0.0;2021
88485;0.0;2016
88486;60.0;2021
88486;41.0;2016
88487;58.0;2021
88487;43.0;2016
88488;0.0;2021
88488;0.0;2016
88489;0.0;2021
88489;0.0;2016
88490;0.0;2021
88490;0.0;2016
88491;0.0;2021
88491;0.0;2016
88492;0.0;2021
88492;0.0;2016
88493;0.0;2021
88493;0.0;2016
88494;0.0;2021
88494;0.0;2016
88495;0.0;2021
88495;0.0;2016
88496;0.0;2021
88496;0.0;2016
88497;0.0;2021
88497;0.0;2016
88498;0.0;2021
88498;0.0;2016
88499;0.0;2021
88499;0.0;2016
88500;0.0;2021
88500;0.0;2016
88501;0.0;2021
88501;0.0;2016
88502;0.0;2021
88502;0.0;2016
88503;0.0;2021
88503;0.0;2016
88504;0.0;2021
88504;0.0;2016
88505;0.0;2021
88505;0.0;2016
88506;0.0;2021
88506;0.0;2016
88507;0.0;2021
88507;0.0;2016
88508;0.0;2021
88508;0.0;2016
88509;0.0;2021
88509;0.0;2016
88510;0.0;2021
88510;0.0;2016
88511;0.0;2021
88511;0.0;2016
88512;0.0;2021
88512;0.0;2016
88513;34.0;2021
88513;39.0;2016
88514;0.0;2021
88514;0.0;2016
88515;0.0;2021
88515;0.0;2016
88516;188.0;2021
88516;133.0;2016
88517;0.0;2021
88517;0.0;2016
88518;0.0;2021
88518;0.0;2016
88519;0.0;2021
88519;0.0;2016
88520;0.0;2021
88520;0.0;2016
88521;0.0;2021
88521;0.0;2016
88522;0.0;2021
88522;0.0;2016
88523;0.0;2021
88523;0.0;2016
88524;0.0;2021
88524;0.0;2016
88525;0.0;2021
88525;0.0;2016
88526;0.0;2021
88526;0.0;2016
88527;0.0;2021
88527;0.0;2016
88528;0.0;2021
88528;0.0;2016
88529;0.0;2021
88529;0.0;2016
88530;19.0;2021
88530;30.0;2016
88531;12.0;2021
88531;14.0;2016
88532;0.0;2021
88532;0.0;2016
89002;0.0;2021
89002;0.0;2016
89003;37.0;2021
89003;57.0;2016
89004;0.0;2021
89004;0.0;2016
89005;18.0;2021
89005;18.0;2016
89006;0.0;2021
89006;0.0;2016
89007;0.0;2021
89007;0.0;2016
89008;0.0;2021
89008;0.0;2016
89009;0.0;2021
89009;0.0;2016
89010;0.0;2021
89010;0.0;2016
89011;0.0;2021
89011;0.0;2016
89012;0.0;2021
89012;0.0;2016
89013;81.0;2021
89013;108.0;2016
89014;0.0;2021
89014;0.0;2016
89015;0.0;2021
89015;0.0;2016
89016;0.0;2021
89016;0.0;2016
89017;0.0;2021
89017;0.0;2016
89018;7.0;2021
89018;0.0;2016
89019;0.0;2021
89019;0.0;2016
89020;0.0;2021
89020;0.0;2016
89021;0.0;2021
89021;0.0;2016
89022;0.0;2021
89022;0.0;2016
89023;0.0;2021
89023;0.0;2016
89024;2159.0;2021
89024;2532.0;2016
89025;436.0;2021
89025;400.0;2016
89027;0.0;2021
89027;0.0;2016
89028;0.0;2021
89028;0.0;2016
89029;0.0;2021
89029;7.0;2016
89030;0.0;2021
89030;0.0;2016
89031;0.0;2021
89031;0.0;2016
89032;0.0;2021
89032;0.0;2016
89033;0.0;2021
89033;0.0;2016
89034;0.0;2021
89034;0.0;2016
89035;0.0;2021
89035;0.0;2016
89036;0.0;2021
89036;0.0;2016
89037;0.0;2021
89037;0.0;2016
89038;0.0;2021
89038;0.0;2016
89039;0.0;2021
89039;0.0;2016
89040;0.0;2021
89040;0.0;2016
89041;0.0;2021
89041;0.0;2016
89042;0.0;2021
89042;0.0;2016
89043;0.0;2021
89043;0.0;2016
89044;0.0;2021
89044;0.0;2016
89045;0.0;2021
89045;0.0;2016
89046;6.0;2021
89046;10.0;2016
89048;0.0;2021
89048;0.0;2016
89049;0.0;2021
89049;0.0;2016
89050;0.0;2021
89050;0.0;2016
89051;0.0;2021
89051;0.0;2016
89053;0.0;2021
89053;0.0;2016
89054;0.0;2021
89054;0.0;2016
89055;167.0;2021
89055;116.0;2016
89056;0.0;2021
89056;0.0;2016
89057;0.0;2021
89057;0.0;2016
89058;0.0;2021
89058;0.0;2016
89059;0.0;2021
89059;0.0;2016
89060;0.0;2021
89060;0.0;2016
89061;0.0;2021
89061;0.0;2016
89062;0.0;2021
89062;0.0;2016
89063;0.0;2021
89063;0.0;2016
89064;0.0;2021
89064;0.0;2016
89065;0.0;2021
89065;0.0;2016
89066;0.0;2021
89066;0.0;2016
89067;0.0;2021
89067;6.0;2016
89068;50.0;2021
89068;77.0;2016
89069;0.0;2021
89069;0.0;2016
89071;0.0;2021
89071;0.0;2016
89072;0.0;2021
89072;0.0;2016
89073;0.0;2021
89073;0.0;2016
89074;58.0;2021
89074;106.0;2016
89075;7.0;2021
89075;10.0;2016
89076;0.0;2021
89076;5.0;2016
89077;5.0;2021
89077;17.0;2016
89079;0.0;2021
89079;0.0;2016
89080;0.0;2021
89080;0.0;2016
89081;0.0;2021
89081;0.0;2016
89083;0.0;2021
89083;15.0;2016
89084;0.0;2021
89084;0.0;2016
89085;7.0;2021
89085;6.0;2016
89086;95.0;2021
89086;145.0;2016
89087;0.0;2021
89087;0.0;2016
89088;0.0;2021
89088;0.0;2016
89089;0.0;2021
89089;0.0;2016
89091;0.0;2021
89091;0.0;2016
89092;0.0;2021
89092;0.0;2016
89093;0.0;2021
89093;0.0;2016
89094;5.0;2021
89094;0.0;2016
89095;0.0;2021
89095;0.0;2016
89096;0.0;2021
89096;0.0;2016
89098;0.0;2021
89098;0.0;2016
89099;33.0;2021
89099;40.0;2016
89100;19.0;2021
89100;14.0;2016
89101;0.0;2021
89101;11.0;2016
89102;0.0;2021
89102;10.0;2016
89104;0.0;2021
89104;0.0;2016
89105;0.0;2021
89105;0.0;2016
89108;0.0;2021
89108;0.0;2016
89111;0.0;2021
89111;0.0;2016
89112;0.0;2021
89112;0.0;2016
89113;0.0;2021
89113;0.0;2016
89115;0.0;2021
89115;0.0;2016
89116;0.0;2021
89116;0.0;2016
89117;0.0;2021
89117;0.0;2016
89118;0.0;2021
89118;0.0;2016
89119;0.0;2021
89119;0.0;2016
89120;0.0;2021
89120;0.0;2016
89122;0.0;2021
89122;0.0;2016
89123;0.0;2021
89123;0.0;2016
89124;6.0;2021
89124;5.0;2016
89125;5.0;2021
89125;0.0;2016
89126;0.0;2021
89126;0.0;2016
89127;0.0;2021
89127;0.0;2016
89128;0.0;2021
89128;0.0;2016
89129;0.0;2021
89129;0.0;2016
89130;15.0;2021
89130;17.0;2016
89131;0.0;2021
89131;0.0;2016
89132;0.0;2021
89132;0.0;2016
89133;0.0;2021
89133;0.0;2016
89134;0.0;2021
89134;0.0;2016
89136;0.0;2021
89136;0.0;2016
89137;0.0;2021
89137;0.0;2016
89139;0.0;2021
89139;0.0;2016
89141;0.0;2021
89141;0.0;2016
89142;0.0;2021
89142;0.0;2016
89143;0.0;2021
89143;0.0;2016
89144;21.0;2021
89144;0.0;2016
89145;0.0;2021
89145;0.0;2016
89146;0.0;2021
89146;0.0;2016
89147;0.0;2021
89147;0.0;2016
89148;0.0;2021
89148;0.0;2016
89149;0.0;2021
89149;0.0;2016
89150;0.0;2021
89150;0.0;2016
89151;0.0;2021
89151;0.0;2016
89152;0.0;2021
89152;5.0;2016
89153;0.0;2021
89153;0.0;2016
89154;0.0;2021
89154;0.0;2016
89155;0.0;2021
89155;0.0;2016
89156;0.0;2021
89156;0.0;2016
89158;0.0;2021
89158;0.0;2016
89159;0.0;2021
89159;0.0;2016
89160;0.0;2021
89160;0.0;2016
89161;0.0;2021
89161;0.0;2016
89162;0.0;2021
89162;0.0;2016
89163;0.0;2021
89163;0.0;2016
89164;0.0;2021
89164;0.0;2016
89165;0.0;2021
89165;0.0;2016
89167;0.0;2021
89167;8.0;2016
89168;0.0;2021
89168;0.0;2016
89169;0.0;2021
89169;0.0;2016
89170;0.0;2021
89170;0.0;2016
89171;0.0;2021
89171;0.0;2016
89172;0.0;2021
89172;0.0;2016
89173;0.0;2021
89173;0.0;2016
89175;0.0;2021
89175;0.0;2016
89176;0.0;2021
89176;0.0;2016
89177;0.0;2021
89177;0.0;2016
89179;0.0;2021
89179;0.0;2016
89180;0.0;2021
89180;0.0;2016
89181;0.0;2021
89181;0.0;2016
89182;0.0;2021
89182;0.0;2016
89183;0.0;2021
89183;0.0;2016
89184;0.0;2021
89184;0.0;2016
89186;0.0;2021
89186;0.0;2016
89187;0.0;2021
89187;0.0;2016
89188;0.0;2021
89188;0.0;2016
89189;0.0;2021
89189;0.0;2016
89190;0.0;2021
89190;0.0;2016
89191;0.0;2021
89191;0.0;2016
89194;0.0;2021
89194;0.0;2016
89195;5.0;2021
89195;5.0;2016
89196;0.0;2021
89196;11.0;2016
89197;8.0;2021
89197;20.0;2016
89198;20.0;2021
89198;7.0;2016
89199;0.0;2021
89199;0.0;2016
89200;0.0;2021
89200;0.0;2016
89201;10.0;2021
89201;0.0;2016
89202;0.0;2021
89202;0.0;2016
89203;0.0;2021
89203;0.0;2016
89204;0.0;2021
89204;6.0;2016
89205;0.0;2021
89205;0.0;2016
89206;579.0;2021
89206;541.0;2016
89207;0.0;2021
89207;0.0;2016
89208;24.0;2021
89208;45.0;2016
89209;0.0;2021
89209;0.0;2016
89210;0.0;2021
89210;0.0;2016
89211;0.0;2021
89211;0.0;2016
89212;0.0;2021
89212;0.0;2016
89214;0.0;2021
89214;0.0;2016
89215;0.0;2021
89215;0.0;2016
89216;0.0;2021
89216;0.0;2016
89217;0.0;2021
89217;0.0;2016
89218;11.0;2021
89218;20.0;2016
89219;0.0;2021
89219;0.0;2016
89220;0.0;2021
89220;0.0;2016
89221;0.0;2021
89221;0.0;2016
89222;0.0;2021
89222;0.0;2016
89223;0.0;2021
89223;0.0;2016
89224;0.0;2021
89224;0.0;2016
89225;0.0;2021
89225;0.0;2016
89226;0.0;2021
89226;0.0;2016
89227;0.0;2021
89227;0.0;2016
89228;7.0;2021
89228;0.0;2016
89229;0.0;2021
89229;0.0;2016
89230;0.0;2021
89230;0.0;2016
89232;0.0;2021
89232;0.0;2016
89233;0.0;2021
89233;0.0;2016
89234;0.0;2021
89234;0.0;2016
89235;0.0;2021
89235;0.0;2016
89236;20.0;2021
89236;0.0;2016
89237;0.0;2021
89237;0.0;2016
89238;0.0;2021
89238;0.0;2016
89239;9.0;2021
89239;8.0;2016
89240;0.0;2021
89240;0.0;2016
89242;0.0;2021
89242;0.0;2016
89244;0.0;2021
89244;0.0;2016
89245;0.0;2021
89245;0.0;2016
89246;0.0;2021
89246;0.0;2016
89247;0.0;2021
89247;0.0;2016
89248;0.0;2021
89248;0.0;2016
89249;0.0;2021
89249;0.0;2016
89250;0.0;2021
89250;0.0;2016
89251;0.0;2021
89251;0.0;2016
89252;0.0;2021
89252;0.0;2016
89253;0.0;2021
89253;0.0;2016
89254;0.0;2021
89254;0.0;2016
89255;5.0;2021
89255;11.0;2016
89256;0.0;2021
89256;0.0;2016
89257;525.0;2021
89257;525.0;2016
89259;0.0;2021
89259;0.0;2016
89261;0.0;2021
89261;0.0;2016
89262;0.0;2021
89262;0.0;2016
89263;157.0;2021
89263;169.0;2016
89264;0.0;2021
89264;0.0;2016
89265;0.0;2021
89265;0.0;2016
89266;0.0;2021
89266;0.0;2016
89267;0.0;2021
89267;0.0;2016
89268;0.0;2021
89268;7.0;2016
89270;0.0;2021
89270;0.0;2016
89271;0.0;2021
89271;0.0;2016
89272;0.0;2021
89272;0.0;2016
89273;0.0;2021
89273;0.0;2016
89274;0.0;2021
89274;0.0;2016
89276;0.0;2021
89276;0.0;2016
89277;0.0;2021
89277;0.0;2016
89278;0.0;2021
89278;0.0;2016
89279;0.0;2021
89279;0.0;2016
89280;0.0;2021
89280;0.0;2016
89281;0.0;2021
89281;0.0;2016
89282;0.0;2021
89282;0.0;2016
89283;0.0;2021
89283;0.0;2016
89284;0.0;2021
89284;0.0;2016
89285;0.0;2021
89285;0.0;2016
89286;0.0;2021
89286;0.0;2016
89287;103.0;2021
89287;124.0;2016
89288;0.0;2021
89288;0.0;2016
89289;0.0;2021
89289;0.0;2016
89290;0.0;2021
89290;0.0;2016
89291;0.0;2021
89291;0.0;2016
89292;0.0;2021
89292;0.0;2016
89295;5.0;2021
89295;21.0;2016
89296;0.0;2021
89296;0.0;2016
89297;0.0;2021
89297;0.0;2016
89298;0.0;2021
89298;0.0;2016
89299;0.0;2021
89299;0.0;2016
89300;0.0;2021
89300;0.0;2016
89302;0.0;2021
89302;0.0;2016
89303;0.0;2021
89303;0.0;2016
89304;0.0;2021
89304;0.0;2016
89306;0.0;2021
89306;0.0;2016
89307;0.0;2021
89307;0.0;2016
89308;0.0;2021
89308;0.0;2016
89309;178.0;2021
89309;204.0;2016
89310;0.0;2021
89310;0.0;2016
89311;5.0;2021
89311;10.0;2016
89312;0.0;2021
89312;0.0;2016
89313;0.0;2021
89313;17.0;2016
89314;0.0;2021
89314;0.0;2016
89315;0.0;2021
89315;0.0;2016
89316;0.0;2021
89316;0.0;2016
89318;0.0;2021
89318;0.0;2016
89319;0.0;2021
89319;0.0;2016
89320;0.0;2021
89320;0.0;2016
89321;13.0;2021
89321;8.0;2016
89323;0.0;2021
89323;0.0;2016
89324;0.0;2021
89324;0.0;2016
89325;0.0;2021
89325;0.0;2016
89326;0.0;2021
89326;0.0;2016
89327;0.0;2021
89327;0.0;2016
89328;0.0;2021
89328;0.0;2016
89329;0.0;2021
89329;0.0;2016
89331;0.0;2021
89331;0.0;2016
89332;0.0;2021
89332;0.0;2016
89333;0.0;2021
89333;0.0;2016
89334;0.0;2021
89334;0.0;2016
89335;0.0;2021
89335;0.0;2016
89336;0.0;2021
89336;0.0;2016
89337;7.0;2021
89337;11.0;2016
89338;64.0;2021
89338;92.0;2016
89339;0.0;2021
89339;0.0;2016
89341;0.0;2021
89341;0.0;2016
89342;37.0;2021
89342;29.0;2016
89344;14.0;2021
89344;57.0;2016
89345;181.0;2021
89345;277.0;2016
89346;72.0;2021
89346;77.0;2016
89347;0.0;2021
89347;0.0;2016
89348;82.0;2021
89348;80.0;2016
89349;0.0;2021
89349;0.0;2016
89350;0.0;2021
89350;0.0;2016
89351;0.0;2021
89351;0.0;2016
89352;0.0;2021
89352;0.0;2016
89353;0.0;2021
89353;0.0;2016
89354;0.0;2021
89354;28.0;2016
89355;0.0;2021
89355;0.0;2016
89359;0.0;2021
89359;0.0;2016
89360;0.0;2021
89360;0.0;2016
89361;0.0;2021
89361;0.0;2016
89362;0.0;2021
89362;0.0;2016
89363;0.0;2021
89363;0.0;2016
89364;0.0;2021
89364;0.0;2016
89365;0.0;2021
89365;0.0;2016
89367;0.0;2021
89367;0.0;2016
89368;10.0;2021
89368;28.0;2016
89369;0.0;2021
89369;0.0;2016
89370;29.0;2021
89370;11.0;2016
89371;0.0;2021
89371;0.0;2016
89373;0.0;2021
89373;0.0;2016
89374;0.0;2021
89374;0.0;2016
89375;0.0;2021
89375;0.0;2016
89376;0.0;2021
89376;0.0;2016
89377;0.0;2021
89377;0.0;2016
89378;0.0;2021
89378;0.0;2016
89379;0.0;2021
89379;0.0;2016
89380;0.0;2021
89380;0.0;2016
89382;15.0;2021
89382;14.0;2016
89383;0.0;2021
89383;0.0;2016
89384;0.0;2021
89384;6.0;2016
89385;0.0;2021
89385;0.0;2016
89386;0.0;2021
89386;0.0;2016
89387;2314.0;2021
89387;1772.0;2016
89388;0.0;2021
89388;0.0;2016
89390;0.0;2021
89390;0.0;2016
89391;8.0;2021
89391;14.0;2016
89392;0.0;2021
89392;0.0;2016
89393;0.0;2021
89393;0.0;2016
89394;0.0;2021
89394;0.0;2016
89395;0.0;2021
89395;0.0;2016
89397;0.0;2021
89397;0.0;2016
89398;0.0;2021
89398;0.0;2016
89399;13.0;2021
89399;0.0;2016
89400;0.0;2021
89400;0.0;2016
89402;0.0;2021
89402;0.0;2016
89403;0.0;2021
89403;0.0;2016
89404;0.0;2021
89404;0.0;2016
89405;0.0;2021
89405;0.0;2016
89406;0.0;2021
89406;0.0;2016
89407;5.0;2021
89407;0.0;2016
89408;0.0;2021
89408;0.0;2016
89409;0.0;2021
89409;0.0;2016
89410;0.0;2021
89410;0.0;2016
89411;0.0;2021
89411;0.0;2016
89412;0.0;2021
89412;0.0;2016
89413;0.0;2021
89413;0.0;2016
89414;10.0;2021
89414;8.0;2016
89415;0.0;2021
89415;0.0;2016
89416;0.0;2021
89416;0.0;2016
89417;0.0;2021
89417;0.0;2016
89418;349.0;2021
89418;318.0;2016
89419;119.0;2021
89419;205.0;2016
89420;12.0;2021
89420;0.0;2016
89422;0.0;2021
89422;0.0;2016
89423;0.0;2021
89423;0.0;2016
89424;0.0;2021
89424;0.0;2016
89425;0.0;2021
89425;0.0;2016
89426;0.0;2021
89426;5.0;2016
89427;0.0;2021
89427;0.0;2016
89428;0.0;2021
89428;0.0;2016
89430;0.0;2021
89430;0.0;2016
89431;0.0;2021
89431;0.0;2016
89432;0.0;2021
89432;0.0;2016
89433;0.0;2021
89433;0.0;2016
89434;0.0;2021
89434;0.0;2016
89436;5.0;2021
89436;0.0;2016
89437;0.0;2021
89437;0.0;2016
89438;21.0;2021
89438;22.0;2016
89439;10.0;2021
89439;23.0;2016
89440;0.0;2021
89440;0.0;2016
