ID_Commune,Annee,Population_Totale,Pct_Jeunes,Pct_Seniors,Pct_Sans_Activite,Pct_Etrangere,Taille_Commune
88183,2021,346,27.46,19.08,36.71,1.16,1
88183,2017,313,26.52,20.13,37.38,1.28,1
88184,2021,428,24.77,20.56,26.87,1.17,1
88184,2017,469,26.44,19.4,26.23,1.07,1
88185,2021,104,14.42,31.73,41.35,0.96,1
88185,2017,108,17.59,25.93,100.0,0.93,1
88186,2021,47,19.15,19.15,53.19,100.0,1
88186,2017,45,15.56,20.0,100.0,100.0,1
88187,2021,51,21.57,23.53,60.78,100.0,1
88187,2017,51,31.37,15.69,100.0,100.0,1
88188,2021,1691,18.45,28.33,42.7,8.57,2
88188,2017,1738,19.22,24.86,42.98,7.25,2
88189,2021,130,21.54,23.08,40.0,100.0,1
88189,2017,145,22.07,23.45,40.0,93.1,1
88190,2021,496,26.41,21.77,39.72,1.01,1
88190,2017,515,28.16,17.48,28.16,0.97,2
88192,2021,107,33.64,13.08,23.36,100.0,1
88192,2017,110,33.64,13.64,23.64,100.0,1
88193,2021,149,20.13,20.13,44.97,74.5,1
88193,2017,139,20.14,20.14,44.6,72.66,1
88194,2021,131,19.08,30.53,55.73,2.29,1
88194,2017,149,19.46,30.87,55.7,2.01,1
88195,2021,103,22.33,21.36,33.01,1.94,1
88195,2017,106,24.53,19.81,18.87,95.28,1
88196,2021,7833,17.69,29.62,47.35,5.71,3
88196,2017,7967,18.48,28.81,46.49,5.85,3
88197,2021,353,22.38,14.73,35.13,1.42,1
88197,2017,362,23.2,14.09,34.25,1.38,1
88198,2021,558,21.86,21.68,33.51,3.41,2
88198,2017,589,24.79,19.69,30.73,3.57,2
88199,2021,77,29.87,12.99,32.47,1.3,1
88199,2017,79,26.58,12.66,31.65,100.0,1
88200,2021,56,16.07,28.57,100.0,100.0,1
88200,2017,46,10.87,28.26,100.0,100.0,1
88201,2021,882,23.13,19.39,33.33,0.68,2
88201,2017,896,25.11,14.96,27.23,0.67,2
88202,2021,193,27.46,20.21,18.13,1.04,1
88202,2017,184,27.17,20.65,18.48,1.09,1
88203,2021,355,27.32,17.46,30.7,1.69,1
88203,2017,342,27.19,17.54,30.7,1.75,1
88205,2021,249,19.28,17.67,100.0,3.21,1
88205,2017,251,21.12,16.33,96.81,3.59,1
88206,2021,872,21.33,23.97,39.11,2.18,2
88206,2017,927,22.55,22.98,37.86,2.05,2
88208,2021,114,17.54,26.32,42.11,6.14,1
88208,2017,124,17.74,25.81,41.94,8.06,1
88209,2021,8849,22.4,22.23,39.72,7.53,3
88209,2017,8623,22.7,20.2,36.33,6.17,3
88210,2021,170,30.0,13.53,20.59,1.18,1
88210,2017,178,25.28,15.73,27.53,2.25,1
88212,2021,356,19.1,33.15,51.69,1.12,1
88212,2017,360,13.89,31.11,48.61,0.83,1
88213,2021,133,20.3,26.32,55.64,8.27,1
88213,2017,129,25.58,21.71,38.76,6.2,1
88214,2021,73,16.44,19.18,20.55,15.07,1
88214,2017,81,16.05,19.75,19.75,14.81,1
88215,2021,76,11.84,32.89,47.37,5.26,1
88215,2017,77,11.69,25.97,25.97,5.19,1
88216,2021,731,25.85,18.88,29.82,1.64,2
88216,2017,753,27.09,17.93,28.95,1.59,2
88218,2021,2590,19.27,27.41,43.9,5.71,3
88218,2017,2665,20.11,26.64,43.15,5.74,3
88219,2021,138,17.39,26.09,57.25,80.43,1
88219,2017,157,23.57,21.02,47.13,2.55,1
88220,2021,46,26.09,30.43,43.48,19.57,1
88220,2017,40,25.0,30.0,45.0,20.0,1
88221,2021,217,17.97,34.56,54.84,5.99,1
88221,2017,262,27.86,22.9,39.31,3.44,1
88222,2021,234,36.32,14.53,38.46,1.28,1
88222,2017,238,42.44,10.5,37.82,1.68,1
88223,2021,169,28.4,15.38,17.75,85.21,1
88223,2017,161,26.09,18.01,36.02,62.73,1
88224,2021,380,24.74,19.74,33.42,29.21,1
88224,2017,405,27.9,14.57,35.06,24.94,1
88225,2021,2349,24.69,18.77,32.44,1.11,3
88225,2017,2368,25.3,18.33,32.01,1.1,3
88226,2021,129,28.68,20.16,35.66,86.05,1
88226,2017,120,29.17,20.0,36.67,84.17,1
88227,2021,85,24.71,25.88,45.88,1.18,1
88227,2017,87,24.14,26.44,45.98,1.15,1
88228,2021,179,22.35,21.79,36.31,1.68,1
88228,2017,167,27.54,25.15,35.33,1.8,1
88229,2021,82,14.63,28.05,45.12,3.66,1
88229,2017,74,13.51,37.84,44.59,5.41,1
88230,2021,37,32.43,13.51,59.46,100.0,1
88230,2017,41,29.27,19.51,100.0,100.0,1
88231,2021,475,24.0,18.95,36.0,1.47,1
88231,2017,480,24.79,18.33,35.42,1.46,1
88232,2021,216,26.39,16.67,27.78,0.93,1
88232,2017,229,26.64,17.03,27.51,0.87,1
88233,2021,645,30.23,17.67,28.22,0.62,2
88233,2017,628,29.62,18.15,28.82,0.64,2
88236,2021,133,27.07,29.32,100.0,2.26,1
88236,2017,115,26.96,29.57,100.0,2.61,1
88237,2021,351,26.21,19.37,35.61,31.62,1
88237,2017,361,27.98,14.96,27.98,27.98,1
88238,2021,387,20.67,26.1,36.18,12.14,1
88238,2017,402,20.65,20.9,42.79,10.2,1
88239,2021,126,23.02,23.81,45.24,2.38,1
88239,2017,135,22.96,23.7,45.19,2.22,1
88240,2021,274,24.45,21.17,36.5,1.82,1
88240,2017,282,25.18,20.57,35.46,1.77,1
88241,2021,428,25.47,20.33,36.68,0.93,1
88241,2017,440,26.36,19.77,36.36,0.91,1
88242,2021,43,18.6,18.6,34.88,2.33,1
88242,2017,50,18.0,14.0,100.0,2.0,1
88243,2021,488,21.31,21.93,37.91,1.64,1
88243,2017,489,23.93,18.2,35.99,1.43,1
88244,2021,518,22.2,23.36,39.38,6.18,2
88244,2017,587,25.04,20.27,35.95,6.64,2
88245,2021,300,20.33,21.33,32.67,1.0,1
88245,2017,320,26.88,14.06,23.75,1.25,1
88246,2021,487,21.97,28.34,36.76,5.34,1
88246,2017,476,21.64,24.79,38.66,6.72,1
88247,2021,1152,25.0,18.58,31.86,1.56,2
88247,2017,1168,24.66,16.18,31.68,2.23,2
88248,2021,172,18.02,24.42,31.4,1.74,1
88248,2017,164,17.68,24.39,31.1,1.83,1
88249,2021,74,17.57,35.14,41.89,2.7,1
88249,2017,79,16.46,35.44,56.96,1.27,1
88250,2021,459,26.58,16.99,37.91,1.74,1
88250,2017,474,26.58,14.35,33.76,2.53,1
88251,2021,1112,21.67,22.21,30.76,2.25,2
88251,2017,1113,25.16,19.23,38.01,1.53,2
88252,2021,145,27.59,19.31,46.9,2.76,1
88252,2017,127,24.41,19.69,100.0,100.0,1
88253,2021,671,21.16,23.85,45.45,1.79,2
88253,2017,687,22.56,21.4,34.93,1.89,2
88254,2021,82,24.39,21.95,100.0,100.0,1
88254,2017,83,24.1,21.69,100.0,100.0,1
88255,2021,91,27.47,26.37,60.44,100.0,1
88255,2017,91,25.27,24.18,16.48,100.0,1
88256,2021,264,20.08,30.68,40.91,3.41,1
88256,2017,274,20.44,31.39,47.45,3.65,1
88257,2021,182,28.02,17.58,19.23,1.65,1
88257,2017,184,25.0,17.93,27.17,54.89,1
88258,2021,841,14.86,37.46,55.77,2.5,2
88258,2017,901,15.65,37.29,55.05,2.44,2
88259,2021,295,23.73,25.76,30.17,37.63,1
88259,2017,298,21.48,23.15,33.56,33.89,1
88260,2021,148,19.59,31.08,48.65,1.35,1
88260,2017,161,19.25,31.06,48.45,1.24,1
88261,2021,633,25.28,22.27,38.39,4.58,2
88261,2017,631,25.36,22.19,38.35,4.6,2
88262,2021,576,21.7,25.69,49.48,7.47,2
88262,2017,610,22.79,24.59,48.2,7.38,2
88263,2021,202,24.75,21.78,34.16,0.99,1
88263,2017,214,24.77,21.96,34.11,0.93,1
88264,2021,63,26.98,12.7,100.0,100.0,1
88264,2017,49,26.53,12.24,100.0,100.0,1
88265,2021,26,15.38,19.23,38.46,100.0,1
88265,2017,30,20.0,26.67,100.0,100.0,1
88266,2021,833,24.13,24.13,37.82,2.64,2
88266,2017,850,24.47,24.47,30.59,4.59,2
88267,2021,452,23.67,19.25,26.11,0.66,1
88267,2017,460,24.57,19.13,23.91,1.09,1
88268,2021,139,18.71,23.02,33.09,4.32,1
88268,2017,151,23.84,15.23,39.74,2.65,1
88269,2021,299,18.73,26.42,40.8,2.34,1
88269,2017,286,18.88,26.57,40.56,2.45,1
88270,2021,2118,20.77,31.92,43.44,4.67,3
88270,2017,2144,20.8,31.86,43.52,4.66,3
88271,2021,302,23.51,21.52,30.13,36.75,1
88271,2017,315,25.4,16.83,27.3,0.63,1
88272,2021,73,23.29,36.99,49.32,1.37,1
88272,2017,71,22.54,36.62,49.3,1.41,1
88273,2021,461,23.43,16.7,34.49,1.52,1
88273,2017,456,24.34,16.01,33.33,1.54,1
88274,2021,82,12.2,18.29,54.88,7.32,1
88274,2017,66,12.12,18.18,34.85,7.58,1
88275,2021,245,26.53,15.92,37.55,2.86,1
88275,2017,228,25.0,16.67,38.16,3.07,1
88276,2021,369,18.43,26.56,43.9,2.44,1
88276,2017,434,24.65,21.2,39.63,3.23,1
88277,2021,111,24.32,20.72,29.73,7.21,1
88277,2017,112,24.11,20.54,29.46,7.14,1
88278,2021,68,8.82,48.53,76.47,100.0,1
88278,2017,75,18.67,34.67,100.0,100.0,1
88279,2021,49,12.24,36.73,100.0,100.0,1
88279,2017,52,13.46,40.38,100.0,100.0,1
88280,2021,135,22.22,20.0,34.07,100.0,1
88280,2017,128,28.91,14.06,42.97,100.0,1
88281,2021,407,28.99,17.94,22.85,0.98,1
88281,2017,401,26.93,16.96,29.93,1.5,1
88283,2021,79,17.72,26.58,44.3,100.0,1
88283,2017,85,22.35,14.12,35.29,100.0,1
88284,2021,589,22.75,19.02,36.16,1.7,2
88284,2017,589,22.92,19.02,35.99,1.7,2
88285,2021,438,21.92,32.65,45.89,2.74,1
88285,2017,458,22.71,31.66,44.98,2.62,1
88286,2021,97,24.74,15.46,36.08,100.0,1
88286,2017,95,24.21,15.79,35.79,100.0,1
88287,2021,68,26.47,27.94,35.29,100.0,1
88287,2017,69,23.19,24.64,43.48,100.0,1
88288,2021,6,100.0,33.33,100.0,100.0,1
88288,2017,9,100.0,33.33,100.0,100.0,1
88289,2021,797,19.32,31.49,44.04,5.9,2
88289,2017,803,20.92,28.64,41.34,6.23,2
88290,2021,113,23.01,22.12,33.63,100.0,1
88290,2017,108,15.74,17.59,27.78,100.0,1
88291,2021,133,16.54,37.59,51.88,8.27,1
88291,2017,122,16.39,37.7,52.46,8.2,1
88292,2021,800,15.25,39.88,51.62,5.62,2
88292,2017,821,15.35,38.49,55.42,4.26,2
88293,2021,216,19.91,20.37,32.41,1.39,1
88293,2017,227,19.82,20.26,32.16,1.32,1
88294,2021,263,19.77,22.05,38.4,42.21,1
88294,2017,267,22.47,19.85,34.08,1.12,1
88295,2021,234,20.09,25.64,30.77,1.28,1
88295,2017,224,20.09,25.45,30.8,1.34,1
88296,2021,58,13.79,43.1,100.0,100.0,1
88296,2017,100,22.0,28.0,100.0,5.0,1
88297,2021,168,26.79,16.07,27.98,85.71,1
88297,2017,151,25.17,14.57,29.8,89.4,1
88298,2021,61,16.39,14.75,49.18,100.0,1
88298,2017,76,23.68,14.47,44.74,100.0,1
88299,2021,161,23.6,19.25,24.22,89.44,1
88299,2017,150,21.33,22.67,26.0,90.0,1
88300,2021,124,21.77,19.35,39.52,3.23,1
88300,2017,138,23.19,17.39,35.51,3.62,1
88301,2021,291,23.37,20.96,41.24,38.14,1
88301,2017,294,23.13,17.35,40.82,0.68,1
88302,2021,993,16.72,29.51,40.79,2.42,2
88302,2017,1069,18.99,24.7,48.92,2.06,2
88303,2021,182,15.93,28.57,66.48,0.55,1
88303,2017,222,24.32,18.02,38.29,45.5,1
88304,2021,4782,21.16,24.72,46.8,6.19,3
88304,2017,5246,22.63,21.5,44.89,6.31,3
88305,2021,190,18.95,25.79,55.79,2.11,1
88305,2017,201,18.91,25.87,55.72,1.99,1
88306,2021,51,13.73,35.29,29.41,1.96,1
88306,2017,51,13.73,35.29,29.41,1.96,1
88307,2021,95,20.0,29.47,63.16,3.16,1
88307,2017,98,20.41,29.59,62.24,3.06,1
88308,2021,291,22.68,17.18,31.27,1.72,1
88308,2017,300,26.33,17.33,23.33,2.33,1
88309,2021,169,17.75,31.95,45.56,85.21,1
88309,2017,159,22.64,27.67,37.74,84.91,1
88310,2021,885,20.9,32.88,53.11,7.57,2
88310,2017,879,19.57,32.76,50.28,4.78,2
88311,2021,35,17.14,34.29,51.43,100.0,1
88311,2017,45,15.56,35.56,53.33,100.0,1
88312,2021,195,22.56,20.0,28.21,56.92,1
88312,2017,207,22.22,19.81,28.02,48.79,1
88313,2021,428,28.27,20.79,27.34,0.93,1
88313,2017,433,26.56,15.24,38.11,1.15,1
88314,2021,96,13.54,33.33,100.0,100.0,1
88314,2017,107,14.02,33.64,100.0,94.39,1
88315,2021,181,22.65,13.26,28.18,4.97,1
88315,2017,170,26.47,12.94,23.53,79.41,1
88316,2021,44,18.18,20.45,100.0,100.0,1
88316,2017,49,32.65,10.2,30.61,100.0,1
88317,2021,556,19.42,27.52,31.47,3.78,2
88317,2017,614,20.03,27.04,30.94,3.75,2
88318,2021,220,28.18,16.82,37.27,65.45,1
88318,2017,223,28.25,16.59,37.67,60.54,1
88319,2021,3037,20.12,21.96,37.87,1.88,3
88319,2017,3186,20.94,21.31,37.23,1.88,3
88320,2021,774,17.31,32.04,43.67,1.68,2
88320,2017,798,20.05,29.32,39.47,2.13,2
88321,2021,6581,19.24,28.19,43.03,8.24,3
88321,2017,6664,20.78,25.51,41.79,7.13,3
88322,2021,511,34.05,13.89,24.46,1.37,2
88322,2017,499,33.27,14.63,25.45,1.4,1
88324,2021,372,22.04,20.43,43.28,2.96,1
88324,2017,377,23.08,22.55,38.46,3.18,1
88325,2021,185,20.0,27.03,33.51,4.86,1
88325,2017,180,24.44,24.44,69.44,0.56,1
88326,2021,354,24.29,22.32,38.14,1.13,1
88326,2017,339,23.6,19.47,32.45,1.18,1
88327,2021,1951,20.5,24.96,42.08,5.28,2
88327,2017,2097,23.32,22.84,42.78,5.2,3
88328,2021,524,17.37,20.23,33.97,1.15,2
88328,2017,541,19.78,17.93,32.35,1.11,2
88330,2021,191,26.18,22.51,38.22,1.57,1
88330,2017,200,26.0,22.5,38.5,1.5,1
88331,2021,55,20.0,29.09,100.0,100.0,1
88331,2017,51,21.57,27.45,100.0,100.0,1
88332,2021,212,16.51,29.72,44.34,2.36,1
88332,2017,222,16.22,29.73,44.14,2.25,1
88333,2021,128,35.16,10.94,33.59,0.78,1
88333,2017,117,35.04,11.11,33.33,0.85,1
88334,2021,283,24.73,24.03,33.92,1.77,1
88334,2017,306,26.8,20.92,40.85,2.29,1
88335,2021,154,32.47,22.73,38.96,93.51,1
88335,2017,152,32.24,23.03,39.47,88.82,1
88336,2021,75,26.67,26.67,48.0,100.0,1
88336,2017,67,25.37,25.37,47.76,100.0,1
88338,2021,81,28.4,22.22,34.57,100.0,1
88338,2017,89,29.21,21.35,33.71,100.0,1
88340,2021,494,27.13,18.62,25.71,0.4,1
88340,2017,514,28.02,14.98,32.68,0.39,2
88341,2021,497,20.72,23.94,35.21,1.21,1
88341,2017,511,25.44,17.81,34.64,19.77,2
88342,2021,166,21.08,16.87,36.14,0.6,1
88342,2017,170,21.18,17.06,36.47,0.59,1
88343,2021,167,28.74,21.56,25.15,0.6,1
88343,2017,149,28.86,21.48,25.5,0.67,1
88344,2021,179,22.91,21.23,55.31,62.01,1
88344,2017,182,23.08,21.43,54.95,55.49,1
88345,2021,77,24.68,18.18,27.27,100.0,1
88345,2017,78,21.79,20.51,32.05,3.85,1
88346,2021,739,22.06,23.68,43.44,2.57,2
88346,2017,751,23.17,21.97,49.53,3.2,2
88347,2021,117,29.06,12.82,21.37,2.56,1
88347,2017,123,29.27,13.01,21.14,2.44,1
88348,2021,139,24.46,18.71,28.06,100.0,1
88348,2017,136,24.26,19.12,54.41,0.74,1
88349,2021,1616,18.32,23.14,37.07,3.84,2
88349,2017,1676,19.51,22.2,36.16,3.76,2
88350,2021,74,22.97,22.97,48.65,100.0,1
88350,2017,76,26.32,15.79,39.47,100.0,1
88351,2021,1571,19.73,31.44,45.77,4.71,2
88351,2017,1678,19.73,26.16,43.21,4.11,2
88352,2021,193,19.69,25.39,31.09,57.51,1
88352,2017,219,19.63,25.57,31.05,46.12,1
88353,2021,104,30.77,22.12,100.0,100.0,1
88353,2017,102,22.55,18.63,19.61,99.02,1
88354,2021,185,27.57,14.59,28.11,2.16,1
88354,2017,178,26.97,15.73,22.47,1.69,1
88355,2021,1222,20.21,28.07,41.98,3.19,2
88355,2017,1258,22.5,28.78,40.86,3.34,2
88356,2021,294,30.95,10.54,29.25,2.04,1
88356,2017,241,28.22,12.45,20.75,3.32,1
88357,2021,667,18.89,30.88,43.18,3.0,2
88357,2017,689,22.64,25.11,39.91,4.35,2
88358,2021,1959,22.51,20.21,34.05,2.65,2
88358,2017,1992,24.2,19.18,32.23,2.86,2
88359,2021,89,15.73,31.46,100.0,3.37,1
88359,2017,93,25.81,21.51,26.88,3.23,1
88360,2021,147,19.73,23.81,50.34,97.96,1
88360,2017,159,20.75,14.47,24.53,84.91,1
88361,2021,1316,22.57,21.96,43.84,1.82,2
88361,2017,1372,23.62,20.85,42.35,1.82,2
88362,2021,115,22.61,28.7,100.0,5.22,1
88362,2017,102,22.55,28.43,100.0,4.9,1
88363,2021,152,25.66,20.39,35.53,73.03,1
88363,2017,157,25.48,20.38,35.03,64.33,1
88364,2021,145,28.97,24.14,27.59,76.55,1
88364,2017,148,29.05,23.65,27.03,68.24,1
88365,2021,150,26.67,16.0,23.33,74.0,1
88365,2017,171,32.16,11.11,32.75,59.06,1
88366,2021,278,21.58,28.42,50.36,3.24,1
88366,2017,278,22.66,27.34,50.36,3.24,1
88367,2021,5045,23.33,25.55,45.17,7.43,3
88367,2017,5170,24.62,24.39,46.13,6.36,3
88368,2021,162,16.67,27.16,37.04,3.09,1
88368,2017,189,23.28,19.58,50.79,4.23,1
88369,2021,1842,21.66,24.1,36.48,6.24,2
88369,2017,1978,22.8,23.0,35.74,6.32,2
88370,2021,71,23.94,21.13,33.8,100.0,1
88370,2017,60,10.0,16.67,33.33,100.0,1
88371,2021,1214,25.7,20.92,29.41,1.4,2
88371,2017,1237,27.73,16.98,30.96,1.46,2
88372,2021,6061,20.69,25.79,42.42,4.39,3
88372,2017,6388,22.56,23.06,43.5,4.38,3
88373,2021,143,17.48,29.37,37.06,4.2,1
88373,2017,146,20.55,28.77,51.37,3.42,1
88374,2021,24,20.83,16.67,100.0,100.0,1
88374,2017,23,21.74,17.39,100.0,100.0,1
88375,2021,477,21.8,24.11,38.16,2.52,1
88375,2017,468,21.58,19.02,32.48,2.78,1
88376,2021,284,22.89,20.77,32.04,1.41,1
88376,2017,283,22.26,21.2,32.51,1.41,1
88377,2021,121,14.05,37.19,57.02,1.65,1
88377,2017,125,13.6,36.8,56.0,1.6,1
88378,2021,100,28.0,20.0,31.0,100.0,1
88378,2017,88,28.41,19.32,31.82,100.0,1
88379,2021,359,26.74,18.94,31.2,30.92,1
88379,2017,363,25.9,17.63,31.68,27.82,1
88380,2021,208,22.12,24.52,36.06,0.96,1
88380,2017,211,19.43,23.7,45.97,2.84,1
88381,2021,193,19.17,32.12,100.0,2.59,1
88381,2017,209,19.14,24.88,33.49,1.91,1
88382,2021,64,25.0,21.88,46.88,100.0,1
88382,2017,66,34.85,16.67,78.79,100.0,1
88383,2021,7611,18.89,29.9,44.96,9.34,3
88383,2017,7714,19.98,27.61,44.4,9.62,3
88385,2021,569,26.19,21.62,27.24,2.11,2
88385,2017,594,27.78,20.71,27.1,2.19,2
88386,2021,439,20.96,28.93,50.11,4.33,1
88386,2017,479,20.04,24.43,36.33,4.38,1
88387,2021,202,21.29,30.69,33.66,2.48,1
88387,2017,214,26.17,20.56,30.37,2.8,1
88388,2021,120,25.83,18.33,33.33,92.5,1
88388,2017,118,25.42,17.8,33.05,85.59,1
88389,2021,80,21.25,28.75,100.0,100.0,1
88389,2017,84,20.24,29.76,100.0,100.0,1
88390,2021,103,15.53,40.78,47.57,4.85,1
88390,2017,108,20.37,34.26,54.63,2.78,1
88391,2021,679,21.5,25.48,39.91,2.8,2
88391,2017,699,24.46,21.46,30.9,1.86,2
88393,2021,314,15.61,26.75,46.5,0.64,1
88393,2017,306,16.67,25.16,44.12,0.65,1
88394,2021,48,16.67,33.33,41.67,100.0,1
88394,2017,48,16.67,31.25,100.0,100.0,1
88395,2021,364,24.73,20.05,30.22,30.49,1
88395,2017,391,29.41,14.83,39.64,25.83,1
88398,2021,80,23.75,22.5,48.75,5.0,1
88398,2017,88,28.41,18.18,55.68,2.27,1
88399,2021,210,27.14,19.52,33.81,0.95,1
88399,2017,195,27.18,18.97,25.64,51.79,1
88400,2021,265,16.98,27.17,40.0,4.53,1
88400,2017,277,19.49,24.19,42.96,0.72,1
88401,2021,452,25.22,17.7,28.98,2.21,1
88401,2017,450,25.11,17.78,29.11,2.22,1
88402,2021,370,43.51,15.68,43.24,0.54,1
88402,2017,369,45.8,14.63,43.09,0.54,1
88403,2021,189,19.05,28.04,27.51,76.19,1
88403,2017,192,24.48,19.79,23.44,0.52,1
88404,2021,68,13.24,36.76,67.65,100.0,1
88404,2017,63,12.7,38.1,66.67,100.0,1
88406,2021,130,28.46,11.54,30.77,85.38,1
88406,2017,141,27.66,8.51,34.04,95.74,1
88407,2021,142,21.13,24.65,45.77,78.17,1
88407,2017,140,17.14,23.57,55.0,96.43,1
88408,2021,3497,22.99,24.74,38.86,5.32,3
88408,2017,3525,23.74,22.72,37.3,5.76,3
88409,2021,2151,21.06,21.76,36.82,3.86,3
88409,2017,2154,23.68,20.06,34.82,3.3,3
88410,2021,269,27.88,17.84,31.23,53.53,1
88410,2017,278,26.26,17.63,34.17,0.36,1
88411,2021,81,20.99,22.22,56.79,2.47,1
88411,2017,80,22.5,21.25,56.25,100.0,1
88412,2021,448,26.56,16.96,28.12,2.9,1
88412,2017,417,24.22,18.71,41.25,1.2,1
88413,2021,20691,24.83,28.95,50.77,12.82,4
88413,2017,22314,22.77,27.18,48.49,10.67,4
88415,2021,3809,19.61,24.13,40.43,6.33,3
88415,2017,3840,20.78,23.26,39.69,6.35,3
88416,2021,136,7.35,63.97,69.12,2.94,1
88416,2017,136,7.35,63.24,68.38,2.94,1
88417,2021,373,23.86,15.82,37.27,2.68,1
88417,2017,391,28.64,15.09,34.53,4.35,1
88418,2021,445,27.87,20.45,28.31,0.67,1
88418,2017,466,29.18,19.31,27.47,0.64,1
88419,2021,123,17.89,22.76,44.72,6.5,1
88419,2017,122,15.57,25.41,45.08,1.64,1
88421,2021,103,17.48,30.1,100.0,1.94,1
88421,2017,110,20.0,28.18,36.36,100.0,1
88423,2021,1369,22.64,21.4,28.2,3.51,2
88423,2017,1355,24.21,19.41,33.58,2.88,2
88424,2021,2271,16.69,31.53,44.69,4.89,3
88424,2017,2319,17.72,30.44,43.77,4.92,3
88425,2021,180,26.11,22.22,52.22,80.0,1
88425,2017,181,25.97,18.23,22.1,0.55,1
88426,2021,1369,17.46,29.51,41.12,6.5,2
88426,2017,1404,18.02,27.78,39.81,6.41,2
88427,2021,121,20.66,31.4,64.46,100.0,1
88427,2017,126,22.22,26.19,55.56,80.16,1
88428,2021,1809,19.24,26.15,41.18,2.32,2
88428,2017,1864,20.06,20.71,34.12,3.0,2
88429,2021,3993,21.51,22.87,39.82,3.28,3
88429,2017,4052,22.14,22.31,39.14,3.28,3
88430,2021,498,24.5,22.29,34.94,2.21,1
88430,2017,495,24.85,22.02,34.75,2.22,1
88431,2021,154,22.73,25.97,40.91,2.6,1
88431,2017,156,32.05,14.1,19.87,3.85,1
88432,2021,152,22.37,23.03,39.47,1.32,1
88432,2017,153,21.57,21.57,26.14,2.61,1
88433,2021,72,18.06,18.06,13.89,100.0,1
88433,2017,83,22.89,13.25,26.51,100.0,1
88434,2021,215,15.81,26.05,46.51,4.19,1
88434,2017,224,25.89,15.62,31.25,4.02,1
88435,2021,520,23.27,23.08,33.08,2.69,2
88435,2017,519,24.66,21.97,31.79,2.7,2
88436,2021,72,9.72,27.78,100.0,4.17,1
88436,2017,73,10.96,21.92,20.55,100.0,1
88437,2021,99,29.29,14.14,40.4,100.0,1
88437,2017,98,31.63,11.22,35.71,100.0,1
88438,2021,394,25.89,20.81,23.1,1.27,1
88438,2017,394,23.35,22.08,40.86,1.02,1
88439,2021,943,23.22,18.66,30.43,1.91,2
88439,2017,939,24.28,17.68,29.71,1.92,2
88440,2021,166,15.06,27.71,37.95,6.63,1
88440,2017,174,14.94,27.59,37.93,6.32,1
88441,2021,128,30.47,13.28,27.34,1.56,1
88441,2017,133,30.83,13.53,27.82,1.5,1
88442,2021,632,23.26,23.26,34.18,4.75,2
88442,2017,641,26.05,18.1,33.85,5.93,2
88443,2021,94,20.21,31.91,52.13,2.13,1
88443,2017,99,20.2,32.32,51.52,2.02,1
88444,2021,307,18.24,30.29,44.63,5.54,1
88444,2017,327,23.24,22.02,36.39,2.75,1
88445,2021,2319,20.66,19.79,32.95,3.36,3
88445,2017,2330,21.55,19.14,32.45,3.35,3
88446,2021,237,23.63,18.99,27.0,46.84,1
88446,2017,252,22.22,18.65,36.51,1.59,1
88447,2021,2510,17.65,31.31,45.62,4.06,3
88447,2017,2588,18.78,30.14,44.4,4.02,3
88448,2021,174,17.24,28.16,44.83,4.02,1
88448,2017,183,17.49,27.87,45.36,3.83,1
88449,2021,195,25.13,20.0,100.0,1.03,1
88449,2017,184,21.74,17.39,35.33,54.89,1
88450,2021,183,15.3,34.97,49.18,2.19,1
88450,2017,181,16.02,30.39,50.28,55.8,1
88451,2021,2364,18.4,32.23,47.21,4.31,3
88451,2017,2464,19.89,29.99,52.64,3.57,3
88452,2021,134,12.69,27.61,41.79,4.48,1
88452,2017,128,13.28,27.34,42.19,4.69,1
88453,2021,32,18.75,34.38,31.25,100.0,1
88453,2017,43,18.6,34.88,27.91,100.0,1
88454,2021,225,22.67,24.44,48.89,49.33,1
88454,2017,240,20.42,20.83,32.08,2.92,1
88455,2021,99,14.14,26.26,50.51,3.03,1
88455,2017,100,17.0,29.0,40.0,5.0,1
88456,2021,84,16.67,22.62,23.81,3.57,1
88456,2017,90,16.67,22.22,23.33,3.33,1
88457,2021,143,27.97,24.48,36.36,1.4,1
88457,2017,140,27.86,15.71,25.0,2.14,1
88458,2021,283,24.73,19.79,34.98,1.77,1
88458,2017,270,23.7,21.11,40.74,1.85,1
88459,2021,43,6.98,27.91,100.0,100.0,1
88459,2017,44,6.82,25.0,100.0,100.0,1
88460,2021,657,26.79,21.46,26.79,3.5,2
88460,2017,646,26.16,21.36,30.19,2.48,2
88461,2021,205,22.44,21.46,22.44,3.41,1
88461,2017,214,23.83,21.96,47.66,3.74,1
88462,2021,1876,20.58,21.54,35.02,2.61,2
88462,2017,1898,21.81,20.44,33.93,2.58,2
88463,2021,1477,21.19,24.44,41.03,2.51,2
88463,2017,1543,24.04,19.57,39.99,2.79,2
88464,2021,506,25.49,19.17,38.54,1.58,2
88464,2017,516,25.97,18.8,38.37,1.55,2
88465,2021,8513,21.57,22.35,35.75,3.16,3
88465,2017,8862,22.53,21.63,35.16,3.2,3
88466,2021,125,16.0,28.0,43.2,100.0,1
88466,2017,127,16.54,27.56,42.52,100.0,1
88467,2021,573,19.72,19.2,31.76,1.92,2
88467,2017,593,20.57,18.55,31.03,1.85,2
88468,2021,3257,18.97,31.44,44.06,10.1,3
88468,2017,3438,19.87,29.12,46.36,10.27,3
